index,id,create_at,timestamp(ms),text,user_name,verified,location,followers_count,extended,retweeted,quoted,keyword
10,1265799465572556801,Thu May 28 00:18:04 +0000 2020,1590625084666,RT @BrailleSkate: twisted up like a pretzel 🔥🥨🥨🥨 @japanese_super_rat https://t.co/1jT0UsudJ9 twisted up like a pretzel 🔥🥨🥨🥨 @japanese_super_rat https://t.co/1jT0UsudJ9,sheikh1irfan,False,None,165,0,1,0,0
11,1265799465564278784,Thu May 28 00:18:04 +0000 2020,1590625084664,Let's hope Quen is okay. It's been a rough week for AEW injuries. #AEWDynamite,WrestleTalk_TV,True,WrestleTalk.com,60410,0,0,0,0
12,1265799465572556800,Thu May 28 00:18:04 +0000 2020,1590625084666,@Hiromujin Thank you!!,Kurimpto,False,Brisbane Queensland,71,0,0,0,0
13,1265799465555787776,Thu May 28 00:18:04 +0000 2020,1590625084662,RT @carolecadwalla: This is astonishing. Hot on heels of Newsnight comes this. The government is now literally using our money to *pay* the… This is astonishing. Hot on heels of Newsnight comes this. The government is now literally using our money to *pay* the Daily Mail to publish pro-government propaganda pieces about how well it is handling COVID-19.  ‘Sponsored by The UK Government’ https://t.co/q6aN1JsVgI,futuristpaul,False,Melbourne Australia,8393,0,1,0,0
14,1265799465568477189,Thu May 28 00:18:04 +0000 2020,1590625084665,RT @koordell: what he needs is to associate with some bitches what he needs is to associate with some bitches A 13-year-old California boy named Jack Rico just received his fourth associate's degree. He's set to attend the University of Nevada https://t.co/mWbfUDzTPi,elevin3911,False,San Antonio TX,229,0,1,1,0
15,1265799465559920641,Thu May 28 00:18:04 +0000 2020,1590625084663,@CatskillJulie @RideWithC4T @AlvarezHashi @sommerstar Your party  the Democrats endorses the Killing of Babies.  Hypocrite,UrsulaDG5,False,Los Angeles CA,2440,0,0,0,0
16,1265799465559928832,Thu May 28 00:18:04 +0000 2020,1590625084663,RT @Criss_Croix: If the legislation runs against our Constitutional Law  it is not lawful nor binding. If the legislation runs against our Constitutional Law  it is not lawful nor binding. .@NYGovCuomo signed legislation last month that protects executives from lawsuits -- just as he is under continued criticism for his March 25 order (since deleted) requiring nursing homes to take in COVID-19 patients.  But never fear "The Way Back Machine" is forever.  👇👇👇👇👇 https://t.co/PFWCgREJOY,JcLiv4,False,None,427,0,1,1,0
17,1265799465564278787,Thu May 28 00:18:04 +0000 2020,1590625084664,RT @ava: We see clips of white folks yelling  spitting  hitting police over pancakes and beers.   Here  a Black Man is prone  on the ground… We see clips of white folks yelling  spitting  hitting police over pancakes and beers.   Here  a Black Man is prone  on the ground  hands up  begging and police draw guns. Then  put hands on his grandmother.   Can anyone identify these cops for me? I’m starting a new project. Terrifying moments for a young Black man and his family in Texas  as numerous cops point guns on him and then assault his 90-year-old grandmother.   His alleged offense: rolling through a stop sign. ⁠ https://t.co/WdxwFeX1y0,LetsRock2020,False,Florida,3340,0,1,1,0
18,1265799465568518145,Thu May 28 00:18:04 +0000 2020,1590625084665,im sorry reminder tha bst jimin was a whole different monsters https://t.co/IjPGPshALU,planetjiminie,False,she/her,204,0,0,0,0
19,1265799469746061313,Thu May 28 00:18:05 +0000 2020,1590625085661,fighting back the urge to comment « cope » underneath at least 90% of posts on here ugh 😩,twitrmedeteste,False,None,53,0,0,0,0
20,1265799469733421061,Thu May 28 00:18:05 +0000 2020,1590625085658,Hardy and the Bucks get the win. Fun match to start the show  #AEWDynamite #AEWonTNT #AEW #AEWDark,CincyFanZone,False,None,2142,0,0,0,0
21,1265799469729267712,Thu May 28 00:18:05 +0000 2020,1590625085657,RT @rayofsunlight: The power this holds https://t.co/iixbyaU0rX The power this holds https://t.co/iixbyaU0rX,xx_niazkilam,False,At home ,1912,0,1,0,0
22,1265799469745897473,Thu May 28 00:18:05 +0000 2020,1590625085661,RT @itsnotpap: LMFAOOOOOOOOOOOOO https://t.co/PX8FkCuUCL LMFAOOOOOOOOOOOOO https://t.co/PX8FkCuUCL,koiasf,False,None,94,0,1,0,0
23,1265799469754269697,Thu May 28 00:18:05 +0000 2020,1590625085663,RT @burntciaga: always think of this photo &lt;3 https://t.co/5ezKWQt76y always think of this photo &lt;3 https://t.co/5ezKWQt76y,llulshawty,False,San Jose CA,50,0,1,0,0
24,1265799469737664513,Thu May 28 00:18:05 +0000 2020,1590625085659,RT @Carl_Diffee: My black brothers and sisters shouldn’t have to live their lives in fear nor should they fight this evil alone!   Silence… My black brothers and sisters shouldn’t have to live their lives in fear nor should they fight this evil alone!   Silence is an act of complicity... call it what it is. #racism   #GeorgeFloyd #icantbreathe https://t.co/CWQ98A9MGy,josekentrell,False,Boarding Flight 420....,1260,0,1,0,0
25,1265799469741858821,Thu May 28 00:18:05 +0000 2020,1590625085660,RT @AhmadFa0501463: 2 IDOLS 2 FANDOM   ONE SIDE @ishehnaaz_gill and @sidharth_shukla are taking care of each other ❤️❤️  BUT  ON OTHER SIDE… 2 IDOLS 2 FANDOM   ONE SIDE @ishehnaaz_gill and @sidharth_shukla are taking care of each other ❤️❤️  BUT  ON OTHER SIDE #Shehnaazians And #SidHearts are fighting with each other defaming each other idol just to satisfy their ego   #BiggBoss13 is over  Stop it guys ☺️  #SidNaaz 😘,DRAnnam,False,None,161,0,1,0,0
26,1265799469746044928,Thu May 28 00:18:05 +0000 2020,1590625085661,@TheRealThomasM @heymrtaliman @NicoteraLegal I hope it was Tali if only for doing that while wearing that hat,dreyesceron,False,Washington DC,865,0,0,0,0
27,1265799469762658304,Thu May 28 00:18:05 +0000 2020,1590625085665,RT @lilogurl88: Trending worldwide at #6!! Less than 4 hours to go... we shall see! SOUR CANDY IS COMING #BLACKPINK @ygofficialblink https:… Trending worldwide at #6!! Less than 4 hours to go... we shall see! SOUR CANDY IS COMING #BLACKPINK @ygofficialblink https://t.co/i5jh3zJMGn,hwi_param,False,Indonesia,248,0,1,0,0
28,1265799469737611265,Thu May 28 00:18:05 +0000 2020,1590625085659,RT @blackwomenviews: My God...the fact that Keedron Bryant  a 12 yo Black boy so searingly sings about the trauma inflicted upon Black Amer… My God...the fact that Keedron Bryant  a 12 yo Black boy so searingly sings about the trauma inflicted upon Black America &amp; just wanting to live is haunting. Our children don't deserve this pain and this fear. #BlackLivesMatter https://t.co/OV3GMxRKaL https://t.co/4u9LYWTmtC,mral9nkitten,False,Louisiana ,1102,0,1,0,0
29,1265799469754433539,Thu May 28 00:18:05 +0000 2020,1590625085663,RT @Giancarlo_Volpe: That’s rough buddy That’s rough buddy So  my brother's friend is watching Avatar for the first time  and was posting live updates about his thoughts. He said he found his new favorite character... @Giancarlo_Volpe  any advice on how my bro can be supportive of his friend in the tragedy that is about to follow? https://t.co/px8A9iFmzq,jackson_sheely,False,Oskaloosa IA,39,0,1,1,0
30,1265799469758480384,Thu May 28 00:18:05 +0000 2020,1590625085664,RT @Stand_with_HK: United States Department of State has certified that Hong Kong does not continue to warrant treatment under United State… United States Department of State has certified that Hong Kong does not continue to warrant treatment under United States laws in the same manner as U.S. laws were applied to Hong Kong before July 1997.  https://t.co/9usfwcEDV4,haylieyanyan,False,None,5,0,1,0,0
31,1265799469745856512,Thu May 28 00:18:05 +0000 2020,1590625085661,@asha_dahj Food could wait. He was a Vulcan. She was a synth. They could go for days without food  but they couldn't go without touching each other for minutes.   "Food can wait.",Iam_Spock,False,U.S.S. Enterprise,699,1,0,0,0
32,1265799469750239232,Thu May 28 00:18:05 +0000 2020,1590625085662,RT @ava: Arrested and convicted of murder is the right call. Arrested and convicted of murder is the right call. Four responding MPD officers involved in the death of George Floyd have been terminated.  This is the right call.,Samaryrs,False,Puerto La Cruz Venezuela,353,0,1,1,0
33,1265799469733261312,Thu May 28 00:18:05 +0000 2020,1590625085658,Good morning sunshines 💛  Still very much happy that TXT is #5 on S50 this week😍  May The Lemony Fed be with u! #TOMORROW_X_TOGETHER #투모로우바이투게더 @TXT_members  https://t.co/8lohcpmXu7,yeonjunpanda,False,None,5770,1,0,0,0
34,1265799469754454016,Thu May 28 00:18:05 +0000 2020,1590625085663,GO. TO. BED. NO! I DON'T WANNA! https://t.co/rFNBofdxtV,OfGaeBulg,False,Masters 0/3,344,0,0,1,0
35,1265799469745836032,Thu May 28 00:18:05 +0000 2020,1590625085661,RT @ballondina: him showing up alive in front of her in this 1st scene is the plot twist we waited for in cloy's last episode but never got… him showing up alive in front of her in this 1st scene is the plot twist we waited for in cloy's last episode but never got 🥺 • #DinnerMate • https://t.co/znPsV1cj6H,bertcolis,False,Ylaya Talamban Cebu City,13,0,1,0,0
36,1265799469758464000,Thu May 28 00:18:05 +0000 2020,1590625085664,@mdnij34 Like I said black women vp or bust https://t.co/NQuIYj2nHu,nightnurseninja,False,Miami Beach FL,175,0,0,0,0
37,1265799473927766016,Thu May 28 00:18:06 +0000 2020,1590625086658,RT @CurtisIngraham1: “Twitter is completely stifling FREE SPEECH  and I  as President  will not allow it to happen!”   WRONG CONald!  Twitt… “Twitter is completely stifling FREE SPEECH  and I  as President  will not allow it to happen!”   WRONG CONald!  Twitter is only fact checking speech that attempts to undermine societal decency and destroy our democracy. WE  as true Americans  will not allow that to happen!,Kat41414,False,Global 🌠✨👁👁🌅,992,0,1,0,0
38,1265799473923371008,Thu May 28 00:18:06 +0000 2020,1590625086657,RT @riffraffhellyea: Start! https://t.co/g3yUl4oqop Start! https://t.co/g3yUl4oqop,isaac96654381,False,Baja California México,127,0,1,0,0
39,1265799473944559621,Thu May 28 00:18:06 +0000 2020,1590625086662,RT @BT0731: Moose 1 Robot 0 https://t.co/vLSCotxGiT Moose 1 Robot 0 https://t.co/vLSCotxGiT,DangerousHedges,False,USA,2306,0,1,0,0
40,1265799473927565312,Thu May 28 00:18:06 +0000 2020,1590625086658,Can you recommend anyone for this job? Associate Scientist - https://t.co/5d2625d1CO #KellyJobs #KellyServices,tmj_gensci,False,Worldwide,349,0,0,0,0
41,1265799473940357120,Thu May 28 00:18:06 +0000 2020,1590625086661,@cfio23 @AndyWil56697578 @NASCAR @CLTMotorSpdwy @FS1 Road course  rain tires  I'm game.,Xx__Anywhere13,False,Pittsburgh PA,406,0,0,0,0
42,1265799473961279488,Thu May 28 00:18:06 +0000 2020,1590625086666,RT @FlyersAlumni: 45th anniversary is today!  https://t.co/jH6TCf9Xza 45th anniversary is today!  https://t.co/jH6TCf9Xza,bernieparent,False,Philadelphia PA,7748,0,1,0,0
43,1265799473961357317,Thu May 28 00:18:06 +0000 2020,1590625086666,RT @sluttforstyles: a thread of ways everyone can help raise awareness about the current situation #BlackLivesMatter !! please sign the pet… a thread of ways everyone can help raise awareness about the current situation #BlackLivesMatter !! please sign the petitions below  text the numbers  donate !!,hochistar,False,svtgf,1495,0,1,0,0
44,1265799473952940033,Thu May 28 00:18:06 +0000 2020,1590625086664,RT @Saliimthedream: Moaning in peoples ears 🦶😂 https://t.co/IRcaDYcmCN Moaning in peoples ears 🦶😂 https://t.co/IRcaDYcmCN,782Broli,False,Paris - Londres,478,0,1,0,0
45,1265799473961336834,Thu May 28 00:18:06 +0000 2020,1590625086666,RT @Cutemp4: Handshake 🤝🏻🎗💞 🐾🐺🐾 https://t.co/x25IJHp2Fo Handshake 🤝🏻🎗💞 🐾🐺🐾 https://t.co/x25IJHp2Fo,nelriso,False,None,316,0,1,0,0
46,1265799473961336832,Thu May 28 00:18:06 +0000 2020,1590625086666,RT @siennajori: it’s a process https://t.co/U5WcLRD1nw it’s a process https://t.co/U5WcLRD1nw,slw_rain,False,She/her | 20,462,0,1,0,0
47,1265799473961283585,Thu May 28 00:18:06 +0000 2020,1590625086666,@curtist77688503 @ChopCho82050833 Do they know ur name,BabaBooooey,False,None,1844,0,0,0,0
48,1265799473952960514,Thu May 28 00:18:06 +0000 2020,1590625086664,to be fair i played softball and did theatre so idk what i expected,maramc_official,False,None,242,0,0,0,0
49,1265799473935998976,Thu May 28 00:18:06 +0000 2020,1590625086660,RT @krystclass: krystal being the cutest babie https://t.co/7VKCX6Ywko krystal being the cutest babie https://t.co/7VKCX6Ywko,moomoorv,False,🇵🇭,185,0,1,0,0
50,1265799473931968512,Thu May 28 00:18:06 +0000 2020,1590625086659,RT @Bulela_: I need to buy more sweatpants and hoodies I need to buy more sweatpants and hoodies Bomboclaat https://t.co/30BU1kAIOG,patyfreire25,False,Cascais Portugal,490,0,1,1,0
51,1265799473961357318,Thu May 28 00:18:06 +0000 2020,1590625086666,Banking licence of OOO Morgan Stanley Bank cancelled #economy #MarketScreener https://t.co/tOnGdwWr4U https://t.co/IOR0Tp5AOg,Market_Screener,False,None,10325,0,0,0,0
52,1265799478130466821,Thu May 28 00:18:07 +0000 2020,1590625087660,RT @OehlerPaula: @jocowboys87 @MattMurph24 @businessinsider We need to start a list! When this is over we’re going to forget some of these… @jocowboys87 @MattMurph24 @businessinsider We need to start a list! When this is over we’re going to forget some of these prerequisites that must be enforced going forward. I’ve got “annual drug testing &amp; mental acuity testing to be administered by an independent MD chosen by bipartisan committee” on mine.,MargaretHenzig,False,None,1292,0,1,0,0
53,1265799478126264320,Thu May 28 00:18:07 +0000 2020,1590625087659,To how the worl’ a gwaan a betta you gaw ya bed.,gerald2dg,False,Jamaica 🇯🇲,250,0,0,0,0
54,1265799478142832640,Thu May 28 00:18:07 +0000 2020,1590625087663,Do not take life too seriously. You will never get out of it alive.,VTaekim95,False,None,118,0,0,0,0
55,1265799478155505664,Thu May 28 00:18:07 +0000 2020,1590625087666,Who else a good ass singer in the shower?... or it’s just me😭😁,AlloutTee,False,None,25,0,0,0,0
56,1265799478155661312,Thu May 28 00:18:07 +0000 2020,1590625087666,This glock look good with every outfit,BJDontCare,False,Zoo York 🗽,1401,0,0,0,0
57,1265799478138638336,Thu May 28 00:18:07 +0000 2020,1590625087662,RT @Jxparisxo: Can we stop calling it “police brutality” it’s murder  M-U-R-D-E-R Can we stop calling it “police brutality” it’s murder  M-U-R-D-E-R,yuvialopezz,False,None,45,0,1,0,0
58,1265799478147072002,Thu May 28 00:18:07 +0000 2020,1590625087664,RT @bts_bighit: The New Journey to #2020BTSFESTA https://t.co/Z4vtPACPci The New Journey to #2020BTSFESTA https://t.co/Z4vtPACPci,myyyyyeong00,False,None,2,0,1,0,0
59,1265799478151393285,Thu May 28 00:18:07 +0000 2020,1590625087665,RT @realDonaldTrump: At my request  the FBI and the Department of Justice are already well into an investigation as to the very sad and tra… At my request  the FBI and the Department of Justice are already well into an investigation as to the very sad and tragic death in Minnesota of George Floyd....,snowdon_lyndsey,False,None,183,0,1,0,0
60,1265799478142881793,Thu May 28 00:18:07 +0000 2020,1590625087663,RT @Jessiereyez: A blue shirt and a badge does not make murder legal. A blue shirt and a badge does not make murder legal.,alyssakdetie,False,Oregon USA,67,0,1,0,0
61,1265799478155436033,Thu May 28 00:18:07 +0000 2020,1590625087666,@marklevinshow Fact Check - Nancy P is a known lier,tpbsr57,False,Tucson AZ,9,0,0,0,0
62,1265799478117912578,Thu May 28 00:18:07 +0000 2020,1590625087657,RT @byersfilms: petitions you can sign. #BlackLivesMatter petitions you can sign. #BlackLivesMatter,TARUCHlS,False,he/they ▲ 18,563,0,1,0,0
63,1265799478151430145,Thu May 28 00:18:07 +0000 2020,1590625087665,cyber sex is just as important as physical sex in a relationship,kafir_mo,False,In my head body in lagos,383,0,0,0,0
64,1265799478134681602,Thu May 28 00:18:07 +0000 2020,1590625087661,RT @MikkyWisperz: John Boyega needs our support. We cannot fail him. He is talking up where as a lot of celebs are being very quiet. John Boyega needs our support. We cannot fail him. He is talking up where as a lot of celebs are being very quiet.,slowboymove,False,Ldn bby 🖤,265,0,1,0,0
65,1265799478126264321,Thu May 28 00:18:07 +0000 2020,1590625087659,@GeneralDeath198 yes you filthy sinner,Enrinkari,False,Alabama USA,381,0,0,0,0
66,1265799478126219265,Thu May 28 00:18:07 +0000 2020,1590625087659,@Tere__25 @MASTERCHEFonFOX No sadly COVID shut down production. So season 11 is on hold.,Chiefs10857177,False,None,0,0,0,0,0
67,1265799478134673413,Thu May 28 00:18:07 +0000 2020,1590625087661,RT @MoeyInMotion: They must’ve emptied the bank for this promo They must’ve emptied the bank for this promo kylie jenner a billionaire and advertising fake airpods.... https://t.co/1Wmj2Vfc1S,IAmManiella,False,France,391,0,1,1,0
68,1265799478147264515,Thu May 28 00:18:07 +0000 2020,1590625087664,RT @SonuSood: This is beautiful my brother. Thank you ❤️ This is beautiful my brother. Thank you ❤️ Sonu Sood 'home delivery' service! #SonuSood https://t.co/cQtiF0i6wb,Farhan_Balde,False,Mumbai,31,0,1,1,0
69,1265799478155542529,Thu May 28 00:18:07 +0000 2020,1590625087666,@h3itham_ Guess?,Maiilys__,False,Paris France,2338,0,0,0,0
70,1265799478143078400,Thu May 28 00:18:07 +0000 2020,1590625087663,RT @AEWonTNT: RT if you still want one of these #AEWDynamite https://t.co/7QbgwJl04K RT if you still want one of these #AEWDynamite https://t.co/7QbgwJl04K,staleyethan19,False,Illinois USA,98,0,1,0,0
71,1265799478147264514,Thu May 28 00:18:07 +0000 2020,1590625087664,If nothing else Larry Kramer is a stark reminder that we are the only ones responsible for change. Biden will not make things better. Bernie and Warren wouldn’t either. No one will but ourselves. Only we can by demanding radical policy change and committing to action. @JacobWasson He would appoint liberal cabinet members  Supreme Court justices  and lower level judges! Biden is really not great but an administration is so much more than the person in the Oval Office 😫,JacobWasson,False,None,1047,1,0,1,0
72,1265799478147256320,Thu May 28 00:18:07 +0000 2020,1590625087664,RT @KImfura_104: The two at the top murdered a combined of 32 people. The two at the bottom sold illegal cigarettes and wrote a bad check..… The two at the top murdered a combined of 32 people. The two at the bottom sold illegal cigarettes and wrote a bad check... https://t.co/JFP958riPX,punanifruit,False,None,17,0,1,0,0
73,1265799478126280705,Thu May 28 00:18:07 +0000 2020,1590625087659,@ThePubliusUSA @realDonaldTrump As long as all the other hateful accounta and accoun th s throwing falsehoods out there get shit down too.  I have seen many  on both aides pf the political spectrum still up and running,ProfeBoss,False,West Des Moines IA,250,1,0,0,0
74,1265799478147117057,Thu May 28 00:18:07 +0000 2020,1590625087664,i’m not black  but i see you. i’m not black  but i hear you. i’m not black  but i mourn with you. i’m not black  but i will fight for you. #BlackLivesMatter i’m not black  but i see you. i’m not black  but i hear you. i’m not black  but i mourn with you. i’m not black  but i will fight for you. #BlackLivesMatter,HARUTOC0RE,False,None,13,1,0,1,0
75,1265799482324598784,Thu May 28 00:18:08 +0000 2020,1590625088660,RT @WonderTwice: ladjfalsdjf   Female ONCEs are not playing this era  don't forget to like the teaser on Navertv  https://t.co/vTKlCUTSpz h… ladjfalsdjf   Female ONCEs are not playing this era  don't forget to like the teaser on Navertv  https://t.co/vTKlCUTSpz https://t.co/3p9ISLIyLg,_onlylive_once_,False,เงาแค้นอิผัก,111,0,1,0,0
76,1265799482324561920,Thu May 28 00:18:08 +0000 2020,1590625088660,2020 is Kang Seungyoon's year.  DJ King (KOMS) Model Actor Story teller Producer  Next: OST  CF  Solo album  Solo concert 😭🙏,HighDeeKSY,False,YOONIVERSE,9229,0,0,0,0
77,1265799482345570304,Thu May 28 00:18:08 +0000 2020,1590625088665,RT @Electriccangie: i’m not black  but i see you. i’m not black  but i hear you. i’m not black  but i mourn with you.  i’m not black  but i… i’m not black  but i see you. i’m not black  but i hear you. i’m not black  but i mourn with you.  i’m not black  but i will fight for you.  ✊🏻✊🏼✊🏽✊🏾✊🏿,PaezJanessa,False,None,605,0,1,0,0
78,1265799482328797184,Thu May 28 00:18:08 +0000 2020,1590625088661,RT @TrillanesSonny: Sabi ni duterte during his cabinet meeting “no vaccine  no classes.” The next day  sabi ni Duque and Deped  tuloy ang A… Sabi ni duterte during his cabinet meeting “no vaccine  no classes.” The next day  sabi ni Duque and Deped  tuloy ang August opening. WTF is wrong with you people!?!,mkzxcc,False,None,63,0,1,0,0
79,1265799482332942336,Thu May 28 00:18:08 +0000 2020,1590625088662,RT @marcorubio: The House has just passed our #Uyghur Human Rights Policy Act of 2020 holding #China accountable by a vote of 413-1.   It n… The House has just passed our #Uyghur Human Rights Policy Act of 2020 holding #China accountable by a vote of 413-1.   It now heads to @POTUS so he can sign it into law.,UayJack,False,None,158,0,1,0,0
80,1265799482345762817,Thu May 28 00:18:08 +0000 2020,1590625088665,RT @Shalottie_: Passenger seat riding is wayyyyy better than driving😂 Passenger seat riding is wayyyyy better than driving😂,colormedez_,False,None,554,0,1,0,0
81,1265799482341556225,Thu May 28 00:18:08 +0000 2020,1590625088664,I don’t have time for speculation or assumptions I say exactly I how feel,StRoseLaferrari,False,Everywhere~Nowhere,212,0,0,0,0
82,1265799482333151232,Thu May 28 00:18:08 +0000 2020,1590625088662,@tinostgr Ahhh got it,acarolinaroldao,False,Oeiras,588,0,0,0,0
83,1265799482324721665,Thu May 28 00:18:08 +0000 2020,1590625088660,RT @AskAboutMala: I just bought my very first car  fresh off the lot. I worked my little ass off to be able to do this. Wow. Thank you God. I just bought my very first car  fresh off the lot. I worked my little ass off to be able to do this. Wow. Thank you God.,__Heyseuss,False,None,963,0,1,0,0
84,1265799482349944832,Thu May 28 00:18:08 +0000 2020,1590625088666,RT @rayofsunlight: The power this holds https://t.co/iixbyaU0rX The power this holds https://t.co/iixbyaU0rX,1804Ken,False,Road To Riches ,1285,0,1,0,0
85,1265799482345697283,Thu May 28 00:18:08 +0000 2020,1590625088665,@ethnam_ worth it tbh,realHazry,False,he/him,1121,0,0,0,0
86,1265799482332999680,Thu May 28 00:18:08 +0000 2020,1590625088662,RT @KiritSomaiya: Now Video of Ruling Front Leader MLA inciting people &amp; abusing Lady Police Officer near Mumbai Central Railway Station. I… Now Video of Ruling Front Leader MLA inciting people &amp; abusing Lady Police Officer near Mumbai Central Railway Station. I complained to Home Minister Maharashtra  demanding Action against concern &amp; Protection of Lady Police Officials @BJP4Maharashtra @Dev_Fadnavis @BJP4India https://t.co/lEn9PCEqKO,KakoliNeog,False,None,399,0,1,0,0
87,1265799482349965313,Thu May 28 00:18:08 +0000 2020,1590625088666,RT @FCBarcelona: Football isn't ready. https://t.co/4nmNnqJErr Football isn't ready. https://t.co/4nmNnqJErr,Funky_Nour,False,Alexandria Egypt,835,0,1,0,0
88,1265799482341568513,Thu May 28 00:18:08 +0000 2020,1590625088664,RT @JeronimoSaldana: Unarmed Black and Brown folks getting tear gassed by the police for protesting the murder of a Black man by the police… Unarmed Black and Brown folks getting tear gassed by the police for protesting the murder of a Black man by the police. Vs. Heavily armed white people being allowed to take over a state capitol because they want haircuts. #Mericuh #JusticeForGeorgeFloyd #Minneapolis #AmyCooper https://t.co/mePDTduqnL,dindjaric,False,she/her • nb&bi • nsfw • ⁵⁰¹,503,0,1,0,0
89,1265799482312196097,Thu May 28 00:18:08 +0000 2020,1590625088657,RT @El_bamajax: Good morning (Charles) @SenSchumer guess what day it is?? It's May 27th and @realDonaldTrump is still  your president! Good morning (Charles) @SenSchumer guess what day it is?? It's May 27th and @realDonaldTrump is still  your president!,InAbsentia9,False,Tatooine...,11374,0,1,0,0
90,1265799482349957120,Thu May 28 00:18:08 +0000 2020,1590625088666,RT @UdnSpeak4me: @ResisterSerena Yippee see ya Trumpers don’t want to be ya! https://t.co/pdUgvCdlPn @ResisterSerena Yippee see ya Trumpers don’t want to be ya! https://t.co/pdUgvCdlPn,GrandmaShark18,False,None,2333,0,1,0,0
91,1265799482349780992,Thu May 28 00:18:08 +0000 2020,1590625088666,@ayatollahpopz @Residente White trash,gabogoncaa,False,None,406,0,0,0,0
92,1265799482324762624,Thu May 28 00:18:08 +0000 2020,1590625088660,please be careful with words. this is such a clear example of how wrong “educating someone” can go. it is so important to inform others but theres a fine line. i wont be active on twitter for the next few days. take care of yourselves and others please. stay safe &lt;3,madelainetpwk,False,dani ,480,1,0,0,0
93,1265799482333159425,Thu May 28 00:18:08 +0000 2020,1590625088662,RT @Nast_EE: You ever got a nut   but it felt like u nutted twice?😫💦😫💦 #doubletap #b8addict #b8 #dmvfreaks https://t.co/3WAlcSZJWk You ever got a nut   but it felt like u nutted twice?😫💦😫💦 #doubletap #b8addict #b8 #dmvfreaks https://t.co/3WAlcSZJWk,L0v3_is_LIFE,False,None,361,0,1,0,0
94,1265799482341556226,Thu May 28 00:18:08 +0000 2020,1590625088664,@terrorsperg At the end the Groypers ended up being a bunch of spiteful young men who had nothing to offer to the opposite sex and hated them for it. Not to mention being open actual racists.   Remember the rosaries? Haha. Probably never even opened a Bible in their lives.,Onimaru_86,False,None,171,1,0,0,0
95,1265799482333114369,Thu May 28 00:18:08 +0000 2020,1590625088662,RT @_nandezandrez_: Join to my OnlyFans. NEW CONTENT EVERY DAY🥳😋 https://t.co/T5zKuwRPn4 Join to my OnlyFans. NEW CONTENT EVERY DAY🥳😋 https://t.co/T5zKuwRPn4,MauricioRalero,False,None,44,0,1,0,0
