index,id,create_at,timestamp(ms),text,user_name,verified,location,followers_count,extended,retweeted,quoted,keyword
244,1265799591976407045,Thu May 28 00:18:34 +0000 2020,1590625114803,RT @charliekirk11: BREAKING:  The death toll for COVID-19 in America just reached 100 000 lives  While Democrats &amp; the media pounce on the… BREAKING:  The death toll for COVID-19 in America just reached 100 000 lives  While Democrats &amp; the media pounce on the opportunity to blame Trump  never forget who did this to us  The virus came from China  China lied about it  This was China's fault  Know the truth  RT!,Dirka24136749,False,None,22,0,1,0,0
245,1265799592014049280,Thu May 28 00:18:34 +0000 2020,1590625114812,Jason Chaffetz Finds His COVID-19 Calling https://t.co/MW4tV4Z2Dt,techworld_news,False,India,528,0,0,0,0
246,1265799592605552640,Thu May 28 00:18:34 +0000 2020,1590625114953,RT @RepGosar: So we have the ability to trace interactions between individuals with COVID-19 but not Jeffrey Epstein's pedophile ring? So we have the ability to trace interactions between individuals with COVID-19 but not Jeffrey Epstein's pedophile ring?,DoubleJ_No1,False,Austin TX,6,0,1,0,0
247,1265799593629007874,Thu May 28 00:18:35 +0000 2020,1590625115197,RT @redfishstream: In New York  COVID-19 has shown that we're not all on the same boat in capitalism.   To step up where the government has… In New York  COVID-19 has shown that we're not all on the same boat in capitalism.   To step up where the government has been lacking  mutual aid groups have taken matters into their own hands to help and unite people to survive.    Watch our report here: https://t.co/vNdmun6yyH https://t.co/BwKIeCp1wD,PeaceFlowerSoul,False,London ,506,0,1,0,0
248,1265799594262138881,Thu May 28 00:18:35 +0000 2020,1590625115348,RT @KenPaxtonTX: BREAKING from the Supreme Court of Texas:  “We agree with the State that a lack of immunity to COVID-19 is not itself a 'p… BREAKING from the Supreme Court of Texas:  “We agree with the State that a lack of immunity to COVID-19 is not itself a 'physical condition' that renders a voter eligible to vote by mail...”,samkennedy77,False,None,7712,0,1,0,0
249,1265799594585153538,Thu May 28 00:18:35 +0000 2020,1590625115425,RT @RepGosar: So we have the ability to trace interactions between individuals with COVID-19 but not Jeffrey Epstein's pedophile ring? So we have the ability to trace interactions between individuals with COVID-19 but not Jeffrey Epstein's pedophile ring?,Xpompier77,False,Yakima WA,3265,0,1,0,0
250,1265799594706898946,Thu May 28 00:18:35 +0000 2020,1590625115454,RT @DjWalt_: Covid-19 almost made me forget about the real virus in America. Covid-19 almost made me forget about the real virus in America.,maconbattle,False,Da crib,455,0,1,0,0
251,1265799594639798274,Thu May 28 00:18:35 +0000 2020,1590625115438,RT @DjWalt_: Covid-19 almost made me forget about the real virus in America. Covid-19 almost made me forget about the real virus in America.,thenettayvette,False,Memphis TN,694,0,1,0,0
252,1265799595155771393,Thu May 28 00:18:35 +0000 2020,1590625115561,RT @ComfortablySmug: And it got tossed out of court today  https://t.co/ha1Qy6C6Ww And it got tossed out of court today  https://t.co/ha1Qy6C6Ww Judge tosses COVID-19 coverage lawsuit against Fox News - https://t.co/pbo8Lx3HWM,jaker1419,False,None,3422,0,1,1,0
253,1265799595436597248,Thu May 28 00:18:35 +0000 2020,1590625115628,RT @blackvoices: With COVID-19 forcing barbershops and hair salons to close  many are being left with the responsibility of trying to manag… With COVID-19 forcing barbershops and hair salons to close  many are being left with the responsibility of trying to manage and style their own hair. https://t.co/DFbhwiX2pp,BEWorldwide,False,Worldwide,17066,0,1,0,0
254,1265799595692396549,Thu May 28 00:18:35 +0000 2020,1590625115689,RT @jentikhati: Lessons from COVID-19 :  1. Life is short 2. Jobs are temporary 3. Health is wealth 4. Always save money 5. We need God to… Lessons from COVID-19 :  1. Life is short 2. Jobs are temporary 3. Health is wealth 4. Always save money 5. We need God to survive,Lalalal62183334,False,None,1,0,1,0,0
255,1265799596468559872,Thu May 28 00:18:35 +0000 2020,1590625115874,RT @goldenquilita: you're telling me that people were able to protest PROTECTIVE covid-19 measures and scream in cops' faces  but blm suppo… you're telling me that people were able to protest PROTECTIVE covid-19 measures and scream in cops' faces  but blm supporters peacefully protesting for justice were sprayed with pepper spray and shot with rubber bullets? MAKE IT MAKE SENSE #BlackLivesMatter #JusticeForGeorgeFloyd,guacMCCALLe,False,somewhere in northern italy,1101,0,1,0,0
256,1265799596690866178,Thu May 28 00:18:35 +0000 2020,1590625115927,COVID-19 CORONAVIRUS DISEASE EPIDEMIC IN UK: Stats as of 27/5 am: Prior 24h: No of persons tested: n/a. No of COVID-19 cases confirmed by test: 2 013. No of recorded COVID-19 deaths: 412 Totals to date:  Ppl tested: n/a. Cases confirmed by test: 267 240 Recorded deaths: 37 460 As of 9am 27 May  there have been 3 798 490 tests  with 117 013 tests on 26 May.   267 240 people have tested positive.  As of 5pm on 26 May  of those tested positive for coronavirus  across all settings  37 460 have sadly died. https://t.co/BeUZvwTnqq,FrancisWasHere,False,Durham England UK EU till I die.,1318,1,0,1,0
257,1265799596950695936,Thu May 28 00:18:35 +0000 2020,1590625115989,RT @JeffBlueWave1: Thanks Trump for all those unsafe covid-19 infested farms and other workplaces! #TrumpFailedAmerica #TrumpIsACompleteFai… Thanks Trump for all those unsafe covid-19 infested farms and other workplaces! #TrumpFailedAmerica #TrumpIsACompleteFailure #wtpTEAM  Trump Team Killed Rule Designed To Protect Health Workers From Pandemic Like COVID-19 https://t.co/edGQgrWrGv,SMHeath1,False,Cerritos CA,4069,0,1,0,0
258,1265799597223555072,Thu May 28 00:18:36 +0000 2020,1590625116054,Bruh this lagos Covid-19 issue is looking too bad,CapuciOusmane,False,None,618,0,0,0,0
259,1265799597185576962,Thu May 28 00:18:36 +0000 2020,1590625116045,New Cloud Adoption &amp; Risk Report – Work-from-Home Edition uncovers a correlation between the increased use of cloud services and collaboration tools during the COVID-19 pandemic  along with an increase in cyber-attacks targeting the cloud. #IAmMcAfee https://t.co/kAYSAT5Xiu,NPalavalli,False,California USA,91,1,0,0,0
260,1265799597789573125,Thu May 28 00:18:36 +0000 2020,1590625116189,Carroll County reports four more COVID-19 deaths among long-term care facility residents https://t.co/mjdZxJ1Yqu https://t.co/QAxcfYCee2,VSNMaryland,False,Baltimore MD USA,513,0,0,0,0
261,1265799598053789696,Thu May 28 00:18:36 +0000 2020,1590625116252,Education After COVID-19 Cannot Be Reimagined Without A Racial Justice Plan https://t.co/oEbb7NEAfQ https://t.co/9MI3yLOokQ,tcomer4418,False,Palmyra VA,262,0,0,0,0
262,1265799598309888002,Thu May 28 00:18:36 +0000 2020,1590625116313,Again  all while COVID-19 continues to decimate communities of color. And not a single peep uttered  tweeted  etc. BUT instead  continues to... 5),findingyoko,False,Baltimore Maryland,184,1,0,0,0
263,1265799599014334464,Thu May 28 00:18:36 +0000 2020,1590625116481,RT @ewnreporter: #Covid19SA #Ventilators Project Sabela  an initiative launched by Denel  in collaboration with other SOE’s  research bodie… #Covid19SA #Ventilators Project Sabela  an initiative launched by Denel  in collaboration with other SOE’s  research bodies and specialist companies in the private sector  was rolled out last month to address anticipated shortages of ventilators to treat COVID-19 patients. KB,spsobmh,False,Vanderbijlpark South Africa,230,0,1,0,0
264,1265799598158737408,Thu May 28 00:18:36 +0000 2020,1590625116277,MSNBC CNN NBC CBS ABC Washington Post &amp; NY Times: “WHEN ROME WAS BURNING EMPEROR NERO WAS FIDDLING” LYING SCOUNDREL CONMAN “WONABE EMPEROR” TRUMP WAS PLAYING GOLF WHILE COVINA-19 KILLED 100 000 AND MADE 1 600 000 SICK! BASTERD WAS COMPLAINING COVID-19 IS UNFAIR TO HIS FAT ASS😡😡 https://t.co/5SGlfEw4Q7,ISOLUTIONATOR,False,FABULOUS LAS VEGAS,12,1,0,0,0
265,1265799600310554624,Thu May 28 00:18:36 +0000 2020,1590625116790,RT @mmpadellan: TODAY  on the day American deaths from COVID-19 passed the 100 000 threshold  Donald trump tweeted or retweeted dozens of t… TODAY  on the day American deaths from COVID-19 passed the 100 000 threshold  Donald trump tweeted or retweeted dozens of times today about: - Obama - Twitter - FISA - himself  NOT ONE TWEET about the loss of American lives.  HE IS A DISGRACE.,thej_zone,False,Toronto,172,0,1,0,0
266,1265799600344117250,Thu May 28 00:18:36 +0000 2020,1590625116798,RT @pewresearch: COVID-19 deaths have declined in Democratic congressional districts since mid-April  but remained relatively steady in dis… COVID-19 deaths have declined in Democratic congressional districts since mid-April  but remained relatively steady in districts controlled by Republicans. https://t.co/NnUcKYt67w https://t.co/R3mdZ1l8c4,hazelfeig,False,Washington DC and Costa Rica,9343,0,1,0,0
267,1265799600457334784,Thu May 28 00:18:36 +0000 2020,1590625116825,RT @katecallen: Toronto Public Health just released maps of COVID-19 rates by neighbourhood. No surprise: people living in more marginalize… Toronto Public Health just released maps of COVID-19 rates by neighbourhood. No surprise: people living in more marginalized neighbourhoods are bearing a higher burden. More to come.  Rosedale-Moore Park: 72 cases per 100 000  Humber Heights-Westmount: 1 525 cases per 100 000 https://t.co/1aSlVDS41Q,TdotRome,False,Toronto,304,0,1,0,0
268,1265799602013261824,Thu May 28 00:18:37 +0000 2020,1590625117196,RT @TeaPainUSA: Can you imagine how many lives would have been saved and how much better off our economy would be if Trump had spent a tent… Can you imagine how many lives would have been saved and how much better off our economy would be if Trump had spent a tenth of the energy on COVID-19 that he did complainin' about gettin' fact-checked on Twitter?,TimmyTootToot3,False,None,42,0,1,0,0
269,1265799601753255939,Thu May 28 00:18:37 +0000 2020,1590625117134,For Westminster orchard  pick-your-own-strawberry season is unlike any before thanks to COVID-19 https://t.co/nPDIrfOqCi https://t.co/dgG6oWpxls,VSNMaryland,False,Baltimore MD USA,513,1,0,0,0
270,1265799602348974081,Thu May 28 00:18:37 +0000 2020,1590625117276,RT @NBCNews: President Trump has railed against efforts to boost mail-in voting as states try to keep crowds away from polls amid COVID-19… President Trump has railed against efforts to boost mail-in voting as states try to keep crowds away from polls amid COVID-19  His campaign is trying to make it easier for supporters in Pennsylvania to request mail-in ballots for next week's primary there. https://t.co/8WcmuFgEqQ,gsDetermination,False,None,748,0,1,0,0
271,1265799602709594117,Thu May 28 00:18:37 +0000 2020,1590625117362,RT @mehdirhasan: "It’s Official: 100 000 Are Dead of Covid-19 in America  and Their Blood Is on Trump’s Hands" - my latest for @theintercep… "It’s Official: 100 000 Are Dead of Covid-19 in America  and Their Blood Is on Trump’s Hands" - my latest for @theintercept  following tonight's 100k confirmation  on how so many of these lost lives were preventable &amp; why we  need to stay angry &amp; outraged: https://t.co/IYkm5ZStco,Sajidm343,False,None,248,0,1,0,0
272,1265799602600464386,Thu May 28 00:18:37 +0000 2020,1590625117336,February 26: “When you have 15 people  and the 15 within a couple of days is going to be down to close to zero  that’s a pretty good job we’ve done.”   ~ Donald Trump  May 27: 102 000 U.S. COVID-19 deaths and counting. https://t.co/t6NqIuxo5C,GeigerNews,False,Nebraska USA,26600,1,0,0,0
273,1265799603577737216,Thu May 28 00:18:37 +0000 2020,1590625117569,RT @aimeecarrero: “According to epidemiologists...’an estimated 90 percent of the cumulative deaths in the US from Covid-19 … might have be… “According to epidemiologists...’an estimated 90 percent of the cumulative deaths in the US from Covid-19 … might have been prevented by putting social distancing policies into effect two weeks earlier ’“ @mehdirhasan "It’s Official: 100 000 Are Dead of Covid-19 in America  and Their Blood Is on Trump’s Hands" - my latest for @theintercept  following tonight's 100k confirmation  on how so many of these lost lives were preventable &amp; why we  need to stay angry &amp; outraged: https://t.co/IYkm5ZStco,sanjay0864,False,Gurgaon,231,0,1,1,0
274,1265799603737296896,Thu May 28 00:18:37 +0000 2020,1590625117607,RT @mmpadellan: TODAY  on the day American deaths from COVID-19 passed the 100 000 threshold  Donald trump tweeted or retweeted dozens of t… TODAY  on the day American deaths from COVID-19 passed the 100 000 threshold  Donald trump tweeted or retweeted dozens of times today about: - Obama - Twitter - FISA - himself  NOT ONE TWEET about the loss of American lives.  HE IS A DISGRACE.,SandiHughesNJ,False,New Jersey USA,1662,0,1,0,0
275,1265799604102103041,Thu May 28 00:18:37 +0000 2020,1590625117694,RT @DjWalt_: Covid-19 almost made me forget about the real virus in America. Covid-19 almost made me forget about the real virus in America.,Leeenewton,False,Florida USA,2264,0,1,0,0
276,1265799604689395712,Thu May 28 00:18:37 +0000 2020,1590625117834,RT @danwootton: Why are innocent children being used as political pawns? This propaganda video of kids thanking Nicola Sturgeon for her aby… Why are innocent children being used as political pawns? This propaganda video of kids thanking Nicola Sturgeon for her abysmal response to the Covid-19 crisis has been described as "like something out of North Korea". Imagine the outrage if Boris did this @talkRADIO. https://t.co/6DLMmqGtB4,McDuffleCoat,False,Scotland United Kingdom,120,0,1,0,0
277,1265799606119673858,Thu May 28 00:18:38 +0000 2020,1590625118175,RT @windthin: Multiple Republican members of of the Pennsylvania House tested positive for COVID-19 or were quarantined.  The Republican Ho… Multiple Republican members of of the Pennsylvania House tested positive for COVID-19 or were quarantined.  The Republican House Speaker kept this from Democrats  including those serving on committees with them.  Vote them all out  federal  state  &amp; local!  #DemCast #DemCastPA RESIGN: Today we learned that House Speaker @MikeTurzai has known that Republican Members have either tested positive  or been quarantined  and withheld this information from Democrats including those of us who serve on the committees with those members!,vixenC,False,Watervliet NY,4966,0,1,1,0
278,1265799606799040513,Thu May 28 00:18:38 +0000 2020,1590625118337,RT @globaltimesnews: Chinese mainland reports 2 new confirmed #COVID19 cases  both imported cases  and 23 new #asymptomatic COVID-19 patien… Chinese mainland reports 2 new confirmed #COVID19 cases  both imported cases  and 23 new #asymptomatic COVID-19 patients. https://t.co/TizF8qL6RG,SparrowOnTheEye,False,St. Louis,2832,0,1,0,0
279,1265799606933258245,Thu May 28 00:18:38 +0000 2020,1590625118369,RT @RepGosar: So we have the ability to trace interactions between individuals with COVID-19 but not Jeffrey Epstein's pedophile ring? So we have the ability to trace interactions between individuals with COVID-19 but not Jeffrey Epstein's pedophile ring?,duality_man,False,Tulsa OK,1120,0,1,0,0
280,1265799608372015104,Thu May 28 00:18:38 +0000 2020,1590625118712,RT @AnnieGabstonH: Alabama Adds 5 000 COVID-19 Cases in Last 2 Weeks https://t.co/x4ZjCwEHAx Alabama Adds 5 000 COVID-19 Cases in Last 2 Weeks https://t.co/x4ZjCwEHAx,kgradyback2life,False,Silver  Spring Maryland,261,0,1,0,0
281,1265799609126916097,Thu May 28 00:18:38 +0000 2020,1590625118892,RT @mmpadellan: TODAY  on the day American deaths from COVID-19 passed the 100 000 threshold  Donald trump tweeted or retweeted dozens of t… TODAY  on the day American deaths from COVID-19 passed the 100 000 threshold  Donald trump tweeted or retweeted dozens of times today about: - Obama - Twitter - FISA - himself  NOT ONE TWEET about the loss of American lives.  HE IS A DISGRACE.,mmv925731,False,None,160,0,1,0,0
282,1265799609273724931,Thu May 28 00:18:38 +0000 2020,1590625118927,RT @RepGosar: So we have the ability to trace interactions between individuals with COVID-19 but not Jeffrey Epstein's pedophile ring? So we have the ability to trace interactions between individuals with COVID-19 but not Jeffrey Epstein's pedophile ring?,USADanaK,False,Florida and Virginia,15471,0,1,0,0
283,1265799609521254400,Thu May 28 00:18:38 +0000 2020,1590625118986,RT @brithume: The Most Important COVID-19 Statistic: 43% Of U.S. Deaths Are From 0.6% Of The Population https://t.co/LQcJLNFvp6 The Most Important COVID-19 Statistic: 43% Of U.S. Deaths Are From 0.6% Of The Population https://t.co/LQcJLNFvp6,Deirsue_dee,False,New Jersey USA,689,0,1,0,0
284,1265799610657730560,Thu May 28 00:18:39 +0000 2020,1590625119257,SCDHEC director resigning as state continues battle with COVID-19 https://t.co/PBxnDxpyJF,DennyFraud,False,None,106,0,0,0,0
285,1265799611152773121,Thu May 28 00:18:39 +0000 2020,1590625119375,RT @jason_howerton: Imagine how confident you have to be that the media will cover for you that you can:  1. Order nursing homes to take CO… Imagine how confident you have to be that the media will cover for you that you can:  1. Order nursing homes to take COVID-19 patients 2. Try to fudge the numbers when thousands die  3. Get caught  blame Trump 4. Blame nursing homes for the deaths after they followed YOUR order,peglegmorris,False,None,2178,0,1,0,0
286,1265799611412865025,Thu May 28 00:18:39 +0000 2020,1590625119437,RT @RMConservative: There are now words!!! And they are focusing on criminalizing US???? 82% of MN deaths in nursing homes. So they want to… There are now words!!! And they are focusing on criminalizing US???? 82% of MN deaths in nursing homes. So they want to open up bed space on a virus that only kills the very cohort they are killing by opening up bed space? https://t.co/H43ASev01F MN Health Commissioner Jan Malcolm says moving recovered COVID-19 patients from hospitals to long-term care facilities has been an "affirmative" part of their plan for managing hospitalizations. She says they are "revisiting" that policy  but it is still happening.,MohawkMikeCats,False,Dallas TX,17889,0,1,1,0
287,1265799612054601729,Thu May 28 00:18:39 +0000 2020,1590625119590,Arrrrgh COVID-19 test number 4 for this Saturday @TWooodley vs @GilbertDurinho LIVE on @espn https://t.co/QNCFRUhor6,atayurt05,False,Карабудахкентский район Даг,154,0,0,1,0
288,1265799612075347969,Thu May 28 00:18:39 +0000 2020,1590625119595,Deadly new COVID-19 ad featuring some of the greats  including our good friends Nev Jetta &amp; Aliesha Newman from @melbournefc #NRW2020 #InThisTogether “Is it too much to ask to see some clean hands?!” 🧼  One of the greatest Aboriginal and Torres Strait Islander line-ups EVER assembled has joined forces to deliver this entertaining – and important – coaches’ address at the SCG.  #InThisTogether #NRW2020 https://t.co/BZCJYDYPTA,IEHU_UniMelb,False,Australia,835,1,0,1,0
289,1265799613799415808,Thu May 28 00:18:40 +0000 2020,1590625120006,Lawyer for murder suspect whose trial was derailed by COVID-19 wants him released on bail https://t.co/KrRqvJXrJu #yyc #COVID19AB,calgaryherald,True,Calgary Alberta,195253,0,0,0,0
290,1265799613866323968,Thu May 28 00:18:40 +0000 2020,1590625120022,RT @GOPChairwoman: “Michigan Gov. Gretchen Whitmer’s office gave the 'green light' for a COVID-19 contact tracing 'arrangement' she denied… “Michigan Gov. Gretchen Whitmer’s office gave the 'green light' for a COVID-19 contact tracing 'arrangement' she denied knowledge of and canceled amid outcry over a contractor with Democratic ties.”   Whitmer lied and she needs to address it immediately. https://t.co/og6CD9RSwp,Pepsode21199063,False,None,53,0,1,0,0
291,1265799614118211585,Thu May 28 00:18:40 +0000 2020,1590625120082,RT @ShafiqChoudhry: @YusufMoeed Who Should be Tested Covid-19 Test. Airport https://t.co/23R2AsBols @YusufMoeed Who Should be Tested Covid-19 Test. Airport https://t.co/23R2AsBols,ShafiqChoudhry,False,None,165,0,1,0,0
292,1265799614206222338,Thu May 28 00:18:40 +0000 2020,1590625120103,🚨 It’s against the law to wear masks in public in NY until Cuomo signs this bill yet LE is out there ticketing people for failing to wear masks!🚨 State lawmakers passed a package of COVID-19 related bills Wednesday that extended the Child Victims Act  reversed an old law banning public mask wearing and banned price gouging of medical supplies.  https://t.co/dZzSaUi0Uj via @nypmetro,YossiGestetner,True,New York,30296,1,0,1,0
293,1265799614331928576,Thu May 28 00:18:40 +0000 2020,1590625120133,RT @sydcrimlawyers: The Prime Minister’s office has been caught pressuring the national broadcaster to change a news report about the COVID… The Prime Minister’s office has been caught pressuring the national broadcaster to change a news report about the COVID-19 tracing app. #sydneycriminallawyers #abc #covid19app #report #tracingapp https://t.co/fOLsFocwPG,JenniferAshwor4,False,None,231,0,1,0,0
294,1265799616064356353,Thu May 28 00:18:40 +0000 2020,1590625120546,RT @Jalopnik: During the COVID-19 crisis  30% of all proceeds from this shirt go to Feeding America. Available in many colors and sizes. ht… During the COVID-19 crisis  30% of all proceeds from this shirt go to Feeding America. Available in many colors and sizes. https://t.co/x9b2un0eeT https://t.co/vdVo3AHRT5,mlacayos,False,San José - Costa Rica,385,0,1,0,0
295,1265799616764669952,Thu May 28 00:18:40 +0000 2020,1590625120713,Amid the COVID-19 crisis and the looming economic recession  the Nanotechnology in Drug Delivery market worldwide will grow by a projected US$124.7 Billion  during the analysis period - GlobeNewswire - +GENERAL PHYSICS LABORATORY (GPL)  Amid ...  https://t.co/1ogJCXytCi,genphys,False,Los Angeles,613,1,0,0,0
296,1265799617632800768,Thu May 28 00:18:40 +0000 2020,1590625120920,RT @TribulationThe: Ready for the Released Criminal Pandemic? Hardened thugs released from prison early due to COVID-19 PLANDEMIC go murder… Ready for the Released Criminal Pandemic? Hardened thugs released from prison early due to COVID-19 PLANDEMIC go murder  attack  and arson! Check out my article from https://t.co/myrJknLKQu!  https://t.co/04j5ANoAw6  #MAGA #Trump #Qanon #TWGRP #TheMighty200,bakerr941,False,None,4478,0,1,0,0
297,1265799617620389890,Thu May 28 00:18:40 +0000 2020,1590625120917,RT @DjWalt_: Covid-19 almost made me forget about the real virus in America. Covid-19 almost made me forget about the real virus in America.,ogxmill,False,None,1660,0,1,0,0
298,1265799617897267206,Thu May 28 00:18:40 +0000 2020,1590625120983,RT @brithume: The Most Important COVID-19 Statistic: 43% Of U.S. Deaths Are From 0.6% Of The Population https://t.co/LQcJLNFvp6 The Most Important COVID-19 Statistic: 43% Of U.S. Deaths Are From 0.6% Of The Population https://t.co/LQcJLNFvp6,CGriffNJ,False,None,28,0,1,0,0
299,1265799618891182081,Thu May 28 00:18:41 +0000 2020,1590625121220,RT @Dodgers: .@MayorOfLA and @CoreResponse have teamed up to open a free  drive-in super site for COVID-19 testing at Dodger Stadium. Sign… .@MayorOfLA and @CoreResponse have teamed up to open a free  drive-in super site for COVID-19 testing at Dodger Stadium. Sign up now at https://t.co/DW8gyTUd9c. https://t.co/5IPD5966hR,Michelle_888,False,Calif/Az NeedlesMarinaResort,12619,0,1,0,0
300,1265799618954031105,Thu May 28 00:18:41 +0000 2020,1590625121235,RT @ajhegarty9: The line-up at the Blackwater covid-19 fever clinic. Opening shortly. Such is the anxiousness in this small community  afte… The line-up at the Blackwater covid-19 fever clinic. Opening shortly. Such is the anxiousness in this small community  after the death 30yo Nathan Turner. @9NewsQueensland https://t.co/nXkcUDEx31,G_Westgarth,True,Adelaide via Melbourne Hobart,1366,0,1,0,0
301,1265799619059109888,Thu May 28 00:18:41 +0000 2020,1590625121260,RT @Dorothy4NABJ: So proud to see Black male entrepreneuers  their coverage in local media and challenges of COVID-19 is the focus of @Detr… So proud to see Black male entrepreneuers  their coverage in local media and challenges of COVID-19 is the focus of @DetroitNABJ's @NABJ 2020 #BlackMaleMediaProject webinar on Saturday  June 6  12 pm-1:30 pm. @NABJ #inspireblackmen ⬇️ https://t.co/ppH7OSm2s1 Journalists on @DetroitNABJ's #BlackMaleMedia webinar on @Facebook Live on June 6 include moderator @RudyHarperWXYZ and panelists @JGHillfreep and @DetroitReporter. #inspirebkackmen https://t.co/etXzFYgP4E,JillGeisler,True,Live-WI Teach-The World ,9543,0,1,1,0
302,1265799619386073088,Thu May 28 00:18:41 +0000 2020,1590625121338,RT @Reuters: .@NYGovCuomo speaks after meeting with President Trump on infrastructure amid COVID-19 fight https://t.co/mZjSFGqRtI .@NYGovCuomo speaks after meeting with President Trump on infrastructure amid COVID-19 fight https://t.co/mZjSFGqRtI,SusieLe68963691,False,None,12,0,1,0,0
303,1265799621839896579,Thu May 28 00:18:41 +0000 2020,1590625121923,RT @Naturecoaster: LifeSouth Community Blood Centers began testing all eligible blood donors for COVID-19 antibodies on Friday  May 22.  Th… LifeSouth Community Blood Centers began testing all eligible blood donors for COVID-19 antibodies on Friday  May 22.  The antibody test conducted by LifeSouth is authorized for use by the FDA and detects if someone has developed antibodies to COVID-19. https://t.co/2nMCZhr4uO https://t.co/WawC8PKf3w,Fla_Yakker,False,Spring Hill FL,125,0,1,0,0
304,1265799622384996352,Thu May 28 00:18:42 +0000 2020,1590625122053,RT @ChrisWalkerCBC: Let's not screw this up yo Let's not screw this up yo • 9 new cases of COVID-19 for over the past 24 hours  for a total of 2 550 cases in BC. • 1 new deaths  for a total of 162 COVID-19 related deaths in BC. • There have been no new health-care outbreaks.  • 244 active cases of COVID-19 in BC. +,cathytronic,False,Okanagan Valley 🇨🇦,194,0,1,1,0
305,1265799624121561094,Thu May 28 00:18:42 +0000 2020,1590625122467,RT @RepGosar: So we have the ability to trace interactions between individuals with COVID-19 but not Jeffrey Epstein's pedophile ring? So we have the ability to trace interactions between individuals with COVID-19 but not Jeffrey Epstein's pedophile ring?,LadyWhiteHawk13,False,Toledo Ohio,196,0,1,0,0
306,1265799626139013121,Thu May 28 00:18:42 +0000 2020,1590625122948,RT @RepGosar: So we have the ability to trace interactions between individuals with COVID-19 but not Jeffrey Epstein's pedophile ring? So we have the ability to trace interactions between individuals with COVID-19 but not Jeffrey Epstein's pedophile ring?,iofbeholdervtg,False,Massillon OH,977,0,1,0,0
307,1265799626394873856,Thu May 28 00:18:43 +0000 2020,1590625123009,Reality Winner’s attempt to inform us of the betrayal of our country has her vulnerable in a prison where there have been Covid-19 deaths. She had nothing but honorable intent. Please support #CompassionateRelease4Reality #RealityWinner Reality Winner is a medically vulnerable USAF Veteran. She has been persecuted with a record-breaking sentence. She’s served more than the required sentence to qualify for #CompassionateRelease4Reality   Please raise your voices for Reality. The govt. wants to keep her in danger. https://t.co/v8lFr2ilNF,MCEA1969,False,Georgia USA,443,1,0,1,0
308,1265799627879714818,Thu May 28 00:18:43 +0000 2020,1590625123363,RT @charliekirk11: BREAKING:  The death toll for COVID-19 in America just reached 100 000 lives  While Democrats &amp; the media pounce on the… BREAKING:  The death toll for COVID-19 in America just reached 100 000 lives  While Democrats &amp; the media pounce on the opportunity to blame Trump  never forget who did this to us  The virus came from China  China lied about it  This was China's fault  Know the truth  RT!,Dusanc22,False,Rochester Minnesota ,154,0,1,0,0
309,1265799629771116545,Thu May 28 00:18:43 +0000 2020,1590625123814,RT @mmpadellan: TODAY  on the day American deaths from COVID-19 passed the 100 000 threshold  Donald trump tweeted or retweeted dozens of t… TODAY  on the day American deaths from COVID-19 passed the 100 000 threshold  Donald trump tweeted or retweeted dozens of times today about: - Obama - Twitter - FISA - himself  NOT ONE TWEET about the loss of American lives.  HE IS A DISGRACE.,whaleprinceaz,False,Phoenix AZ,683,0,1,0,0
310,1265799630161354753,Thu May 28 00:18:43 +0000 2020,1590625123907,RT @JoshMBlackman: Breaking: Texas Supreme Court holds that lack of immunity to COVID-19 is not a disability that requires mail-in voting h… Breaking: Texas Supreme Court holds that lack of immunity to COVID-19 is not a disability that requires mail-in voting https://t.co/19UwzomCwo https://t.co/B6Or2cGkHS,michael32687614,False,indiana,26,0,1,0,0
311,1265799631499169792,Thu May 28 00:18:44 +0000 2020,1590625124226,RT @ssaig: Mongolia has had the best COVID-19 response in the world. Not only do they have zero deaths  they have zero local transmissions.… Mongolia has had the best COVID-19 response in the world. Not only do they have zero deaths  they have zero local transmissions. Mongolia didn’t flatten the curve or crush the curve — they were just like ‘fuck curves’. In Mongolia  there simply wasn't an epidemic at all.,lizditz,False,San Mateo County California,9149,0,1,0,0
312,1265799633487278080,Thu May 28 00:18:44 +0000 2020,1590625124700,RT @Femiwonk: Corporations pay less of their income in taxes today – even amid the COVID-19 crisis – than they did in the 1980s in part due… Corporations pay less of their income in taxes today – even amid the COVID-19 crisis – than they did in the 1980s in part due to the reduction of tax rates by state policymakers.   https://t.co/NGVTWHIdtu,vieillefemme,False,San Diego,176,0,1,0,0
313,1265799633650974728,Thu May 28 00:18:44 +0000 2020,1590625124739,RT @seyiamakinde: Our dear children in Oyo State  although the COVID-19 pandemic means we are not having the usual march past and other act… Our dear children in Oyo State  although the COVID-19 pandemic means we are not having the usual march past and other activities for the Children’s Day celebrations  we will continue to love  protect and bequeath the legacy of a sound education to you. Happy Children's Day! https://t.co/p1mH2xOD1w,Chelsea_CEO,False,None,2539,0,1,0,0
314,1265799634083069952,Thu May 28 00:18:44 +0000 2020,1590625124842,RT @GOPChairwoman: “Michigan Gov. Gretchen Whitmer’s office gave the 'green light' for a COVID-19 contact tracing 'arrangement' she denied… “Michigan Gov. Gretchen Whitmer’s office gave the 'green light' for a COVID-19 contact tracing 'arrangement' she denied knowledge of and canceled amid outcry over a contractor with Democratic ties.”   Whitmer lied and she needs to address it immediately. https://t.co/og6CD9RSwp,pawnotes,False,None,6020,0,1,0,0
